classname , numberOfVersionsUntil, numberOfFixesUntil, numberOfRefactoringsUntil, numberOfAuthorsUntil, linesAddedUntil, maxLinesAddedUntil, avgLinesAddedUntil, linesRemovedUntil, maxLinesRemovedUntil, avgLinesRemovedUntil, codeChurnUntil:, maxCodeChurnUntil, avgCodeChurnUntil, ageWithRespectTo, weightedAgeWithRespectTo, bugs , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , 
org::eclipse::mylyn::internal::java::ui::actions::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,14.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::TaskEditorBloatMonitor ,7,0,0,2,17,11,2.42857,8,5,1.14286,9,11,1.28571,64.8571,31.7899,1,0,0,0,1, 
org::eclipse::mylyn::tasks::core::AbstractTaskListMigrator ,6,0,0,2,14,4,2.33333,5,3,0.833333,9,4,1.5,43.7143,14.102,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryWizardPage ,37,0,0,3,154,45,4.16216,153,52,4.13513,1,9,0.027027,152.714,73.936,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedQuoteBlock ,6,1,0,2,91,40,15.1667,75,62,12.5,16,39,2.66667,32.7143,11.3124,0,0,0,0,0, 
org::eclipse::mylyn::context::core::AbstractContextStructureBridge ,14,0,0,2,50,13,3.57143,76,24,5.42857,-26,7,-1.85714,120.429,36.46,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage ,3,0,0,1,19,15,6.33333,19,15,6.33333,0,0,0,13.5714,0.451128,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::tracwiki::core::Main ,1,0,0,1,0,0,0,0,0,0,0,0,0,4.85714,0,0,0,0,0,0, 
org::eclipse::mylyn::zest::layouts::algorithms::VerticalLayoutAlgorithm ,4,1,1,2,18,12,4.5,3,2,0.75,15,11,3.75,184.857,30.9048,0,0,0,0,0, 
org::eclipse::mylyn::context::tests::support::DomContextWriter ,19,0,3,2,84,22,4.42105,54,11,2.84211,30,12,1.57895,131.714,79.3333,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultContentProvider ,9,0,0,3,12,4,1.33333,13,4,1.44444,-1,3,-0.111111,135.429,74.0595,0,0,0,0,0, 
org::eclipse::mylyn::monitor::usage::AbstractStudyQuestionnairePage ,5,0,0,2,7,4,1.4,7,4,1.4,0,3,0,90.7143,48.5102,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::TableBlock ,3,0,0,2,58,37,19.3333,52,37,17.3333,6,6,2,32.7143,8.82266,1,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPeoplePart ,16,1,0,3,103,27,6.4375,345,280,21.5625,-242,11,-15.125,61.2857,10.172,1,1,0,0,0, 
org::eclipse::mylyn::internal::wikitext::textile::core::block::TextileGlossaryBlock ,3,0,0,2,9,5,3,9,5,3,0,0,0,32.7143,6.66667,0,0,0,0,0, 
org::eclipse::mylyn::zest::core::widgets::internal::XYScaledGraphics ,4,1,1,1,5,3,1.25,4,2,1,1,1,0.25,103.714,20.4857,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCategorySearchOperation ,14,0,1,2,49,14,3.5,43,9,3.07143,6,5,0.428571,164,21.6531,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::textile::core::token::HyperlinkReplacementToken ,4,0,0,2,9,6,2.25,9,6,2.25,0,0,0,32.7143,5.39683,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasklist::RelativePathUtil ,3,0,0,1,5,5,1.66667,5,5,1.66667,0,0,0,164.429,0.428571,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::RepositoryStatus ,18,4,0,3,249,107,13.8333,152,101,8.44444,97,101,5.38889,97.1429,10.852,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::FilterCompletedTasksAction ,15,0,0,2,36,6,2.4,36,6,2.4,0,3,0,139.571,74.1508,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge ,8,0,0,2,20,8,2.5,19,7,2.375,1,3,0.125,92.4286,30.2071,0,0,0,0,0, 
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::AuthenticationException ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteServerInfo ,9,0,0,2,252,225,28,278,251,30.8889,-26,7,-2.88889,110.714,23.5737,0,0,0,0,0, 
org::eclipse::mylyn::internal::resources::ui::EditorInteractionMonitor ,33,0,1,2,229,37,6.93939,166,23,5.0303,63,25,1.90909,139.143,68.2614,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::TaskAttribute ,33,0,1,3,388,112,11.7576,257,94,7.78788,131,20,3.9697,47.1429,9.16973,0,0,0,0,0, 
org::eclipse::mylyn::zest::layouts::algorithms::ContinuousLayoutAlgorithm ,9,1,0,3,75,33,8.33333,43,36,4.77778,32,26,3.55556,184.857,43.3809,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventClassifier ,8,0,1,2,18,7,2.25,20,7,2.5,-2,4,-0.25,109.857,72.7619,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::core::InteractionContextScaling ,8,0,1,2,42,21,5.25,39,16,4.875,3,5,0.375,73.8571,13.2551,0,0,0,0,0, 
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet3 ,2,0,0,1,2,2,1,4,4,2,-2,0,-1,80.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareNode ,3,0,0,3,19,19,6.33333,15,15,5,4,4,1.33333,39.5714,13,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskRepositoryAction ,29,0,2,3,188,91,6.48276,138,61,4.75862,50,30,1.72414,139.571,104.862,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentSizeFormatter ,7,0,0,3,58,26,8.28571,39,10,5.57143,19,17,2.71429,57.7143,12.5542,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::ui::wizards::JiraNamedFilterPage ,7,0,0,2,43,16,6.14286,44,23,6.28571,-1,5,-0.142857,44.5714,14.7841,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::util::WebBrowserDialog ,5,0,0,3,8,4,1.6,8,5,1.6,0,3,0,135.571,87.0893,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::IJiraConstants ,5,0,0,2,50,24,10,23,22,4.6,27,23,5.4,43.7143,23.0971,0,0,0,0,0, 
org::eclipse::mylyn::internal::tests::report::TaskReporterStatistics ,6,1,0,2,24,10,4,2,1,0.333333,22,10,3.66667,65,16.4405,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::util::PreferenceStoreFacade ,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0,20.8571,6.14286,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::FavoritesView ,4,0,1,1,0,0,0,3,3,0.75,-3,0,-0.75,164,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,1,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::markup::token::AcronymReplacementToken ,7,1,0,2,8,2,1.14286,6,2,0.857143,2,1,0.285714,32.7143,13.6786,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::model::TracComponent ,8,0,0,2,10,4,1.25,7,1,0.875,3,3,0.375,133,87.8,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::CollapseAllAction ,12,0,0,2,25,4,2.08333,25,6,2.08333,0,3,0,139.571,80.9886,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteScheme ,9,0,0,2,219,192,24.3333,242,215,26.8889,-23,7,-2.55556,110.714,24.0261,0,0,0,0,0, 
org::eclipse::mylyn::resources::ui::ResourcesUi ,4,0,0,2,6,4,1.5,2,1,0.5,4,3,1,48.5714,21.4286,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::util::Messages ,7,1,0,2,22,12,3.14286,20,8,2.85714,2,12,0.285714,14.5714,3.93506,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::TracClientManager ,6,0,0,3,113,84,18.8333,10,5,1.66667,103,81,17.1667,140.714,4.82807,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::TaskContainerDelta ,7,0,0,3,38,13,5.42857,27,13,3.85714,11,5,1.57143,43.7143,4.21053,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::internal::Favorite ,4,0,1,1,3,2,0.75,3,2,0.75,0,0,0,164,10.5714,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::InterestDecorator ,17,0,0,2,78,20,4.58824,80,31,4.70588,-2,19,-0.117647,139.714,58.0787,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::TaskAttachmentMapper ,11,0,0,3,126,32,11.4545,78,23,7.09091,48,27,4.36364,45.2857,8.36168,0,0,0,0,0, 
org::eclipse::mylyn::zest::tests::uml::UMLClassFigure ,1,0,0,1,0,0,0,0,0,0,0,0,0,80.8571,0,0,0,0,0,0, 
upload::PercentUsageComparator ,5,0,0,1,8,5,1.6,8,4,1.6,0,4,0,103.714,53.0179,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MarkupTemplateCompletionProcessor ,9,2,0,2,28,18,3.11111,36,24,4,-8,1,-0.888889,32.7143,6.20408,1,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaQueryPageParser ,9,0,1,1,28,16,3.11111,17,9,1.88889,11,7,1.22222,164,5.32143,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::LandmarkMarkerManager ,36,0,3,2,171,21,4.75,185,15,5.13889,-14,10,-0.388889,164,71.3667,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapClient ,27,0,0,2,373,137,13.8148,259,97,9.59259,114,40,4.22222,54,31.0582,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProject ,9,0,0,2,364,324,40.4444,404,364,44.8889,-40,7,-4.44444,110.714,22.5632,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPage ,15,1,0,2,66,18,4.4,88,45,5.86667,-22,18,-1.46667,43.7143,16.1861,1,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListSorter ,1,0,0,1,0,0,0,0,0,0,0,0,0,8.28571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::JiraVersion ,13,1,0,4,82,43,6.30769,40,19,3.07692,42,24,3.23077,88.4286,30.3467,0,0,0,0,0, 
org::eclipse::mylyn::internal::team::ui::templates::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,14.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::NewSubTaskAction ,29,0,0,2,246,90,8.48276,203,70,7,43,77,1.48276,68.8571,26.2422,1,1,0,0,0, 
org::eclipse::mylyn::internal::context::ui::actions::ContextCopyAction ,30,0,0,3,107,11,3.56667,109,21,3.63333,-2,10,-0.0666667,118.714,51.7423,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkDetector ,16,0,0,2,181,51,11.3125,231,132,14.4375,-50,24,-3.125,90.4286,57.4546,0,0,0,0,0, 
org::eclipse::mylyn::internal::resources::ui::ResourcesUiExtensionPointReader ,8,0,0,2,14,6,1.75,18,6,2.25,-4,4,-0.5,92.4286,59.2551,0,0,0,0,0, 
org::eclipse::mylyn::zest::core::widgets::internal::RoundedChopboxAnchor ,2,0,1,1,1,1,0.5,1,1,0.5,0,0,0,103.714,11.5714,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::builder::EventLoggingDocumentBuilder ,6,1,0,2,34,16,5.66667,34,16,5.66667,0,1,0,32.7143,8.2437,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LiteralPhraseModifierProcessor ,5,1,0,2,29,25,5.8,5,2,1,24,23,4.8,32.7143,20.8325,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::AbstractConfluenceDelimitedBlock ,4,0,0,2,20,16,5,17,13,4.25,3,3,0.75,31,2.2,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Templates ,3,0,0,1,12,10,4,6,4,2,6,6,2,32.7143,1.71429,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskPlanningEditor ,174,2,5,3,1957,173,11.2471,1857,160,10.6724,100,58,0.574713,139.571,47.2803,3,2,0,0,1, 
org::eclipse::mylyn::internal::tasks::ui::LocalRepositoryConnectorUi ,4,0,0,2,7,4,1.75,3,1,0.75,4,3,1,42.1429,20.2857,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListFilteredTree ,113,3,1,3,1303,127,11.531,798,82,7.06195,505,109,4.46903,139.571,51.7615,3,2,1,1,0, 
org::eclipse::mylyn::zest::core::messages::ZestUIMessages ,1,0,1,1,0,0,0,0,0,0,0,0,0,103.714,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesContentHandler ,14,0,1,2,24,5,1.71429,27,5,1.92857,-3,4,-0.214286,139.143,80.5893,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::ui::ActionExecutionMonitor ,6,0,0,2,7,4,1.16667,8,4,1.33333,-1,3,-0.166667,90.7143,58.6531,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlag ,6,0,0,2,57,44,9.5,13,6,2.16667,44,39,7.33333,44.1429,28.5664,0,0,0,0,0, 
org::eclipse::mylyn::trac::tests::support::XmlRpcServer ,23,0,1,2,96,24,4.17391,80,18,3.47826,16,16,0.695652,142.714,31.8676,0,0,0,0,0, 
org::eclipse::mylyn::internal::resources::ui::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,19.1429,0,0,0,0,0,0, 
org::eclipse::mylyn::examples::monitor::study::SelectionMonitor ,15,0,3,2,35,7,2.33333,37,7,2.46667,-2,2,-0.133333,109.857,35.4898,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetElementFactory ,19,0,0,2,49,13,2.57895,25,4,1.31579,24,11,1.26316,91.1429,41.8863,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::Version ,12,0,0,2,27,8,2.25,52,20,4.33333,-25,8,-2.08333,110.714,52.3545,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::editors::ContextEditorFormPage ,79,1,1,3,1225,179,15.5063,634,71,8.02532,591,179,7.48101,108.714,29.2007,3,2,1,0,0, 
org::eclipse::mylyn::zest::core::viewers::internal::ZestException ,2,0,0,1,2,2,1,2,2,1,0,0,0,103,10.8571,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskDialogAction ,18,0,0,3,33,5,1.83333,48,11,2.66667,-15,4,-0.833333,125.571,68.9437,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::InterestInducingProblemListener ,6,0,0,2,8,4,1.33333,4,1,0.666667,4,3,0.666667,48.8571,16.8036,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryDropDown ,24,0,0,3,170,96,7.08333,155,82,6.45833,15,16,0.625,90,39.2714,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Span ,4,0,0,2,9,7,2.25,7,5,1.75,2,2,0.5,32.7143,2.95238,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::PersonContentProposal ,13,0,0,3,96,52,7.38462,66,52,5.07692,30,52,2.30769,96.5714,19.0937,0,0,0,0,0, 
org::eclipse::mylyn::internal::team::ccvs::CommitContextWizard ,4,0,0,1,5,2,1.25,8,4,2,-3,0,-0.75,92.4286,19.6286,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::CustomField ,11,0,0,3,41,10,3.72727,26,17,2.36364,15,10,1.36364,94.7143,30.331,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::TaskActivationHistory ,7,1,0,3,57,36,8.14286,81,38,11.5714,-24,11,-3.42857,45.4286,24.5013,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::actions::RemoveFromContextAction ,8,1,0,2,89,66,11.125,25,9,3.125,64,62,8,108.571,3.56982,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::util::AbstractRetrieveTitleFromUrlJob ,1,0,0,1,0,0,0,0,0,0,0,0,0,9.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::KeywordParser ,13,0,1,2,22,7,1.69231,166,155,12.7692,-144,7,-11.0769,148.571,26.1169,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::AbstractTaskDataHandler ,12,0,0,2,31,8,2.58333,95,67,7.91667,-64,4,-5.33333,45.2857,6.2765,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanSorter ,5,0,1,3,13,4,2.6,10,4,2,3,3,0.6,46,9.48352,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::TaskInputDialog ,24,0,2,2,70,17,2.91667,71,21,2.95833,-1,4,-0.0416667,139.571,83.2204,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskRepositoryPropertiesHandler ,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1,32.1429,9.08571,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::wizards::TaskAttachmentPage ,20,0,0,3,116,23,5.8,134,35,6.7,-18,8,-0.9,45.5714,13.3621,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::TableRowAttributes ,5,1,0,2,14,9,2.8,4,2,0.8,10,7,2,32.7143,11.051,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::TransferList ,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0,6.71429,0.142857,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateReader ,26,0,0,2,668,419,25.6923,442,263,17,226,156,8.69231,47.1429,1.59752,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorOutlineNode ,6,0,0,2,39,23,6.5,29,17,4.83333,10,6,1.66667,41.2857,7.78022,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaObsoleteAttachmentAction ,1,0,0,1,0,0,0,0,0,0,0,0,0,8.71429,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::commons::core::XmlStringConverter ,8,0,0,3,49,29,6.125,16,9,2,33,29,4.125,46,7.44606,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::filter::CurrentUserFilter ,7,0,0,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,110.714,58.7,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::ViewBugzillaAction ,4,0,1,1,1,1,0.25,0,0,0,1,1,0.25,164,15.4286,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::TaskScheduleContentProvider ,43,0,1,3,653,136,15.186,474,82,11.0233,179,65,4.16279,104,34.8856,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::JavaUiBridgePlugin ,34,0,2,3,306,56,9,376,99,11.0588,-70,26,-2.05882,92.4286,26.746,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskOutlineComparer ,8,0,0,2,10,4,1.25,14,4,1.75,-4,3,-0.5,139.571,84.6429,0,0,0,0,0, 
org::eclipse::mylyn::zest::core::viewers::EntityConnectionData ,5,0,0,1,22,14,4.4,7,5,1.4,15,9,3,121.571,27.6104,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::deprecated::AbstractTaskListFactory ,7,0,0,2,55,22,7.85714,58,21,8.28571,-3,3,-0.428571,45,4.04935,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::twiki::core::block::VerbatimBlock ,2,0,0,1,3,3,1.5,3,3,1.5,0,0,0,23.8571,4,0,0,0,0,0, 
upload::GetUserIDServlet ,4,0,0,1,13,7,3.25,1,1,0.25,12,7,3,103.714,38.0989,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::DelegatingContextLabelProvider ,6,1,0,2,10,5,1.66667,9,4,1.5,1,1,0.166667,48.8571,15.2571,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::UnsubmittedTaskContainer ,5,0,0,3,17,9,3.4,33,28,6.6,-16,3,-3.2,39.8571,10.8908,0,0,0,0,0, 
org::eclipse::mylyn::internal::xplanner::ui::editor::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::externalization::TaskListExternalizationParticipant ,23,0,0,3,243,66,10.5652,183,70,7.95652,60,57,2.6087,46,3.09053,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizard ,6,0,0,2,13,5,2.16667,10,5,1.66667,3,4,0.5,46,18.8571,0,0,0,0,0, 
org::eclipse::mylyn::internal::web::ui::WebResourceStructureBridge ,8,0,0,2,18,8,2.25,18,8,2.25,0,3,0,92.4286,20.8254,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::HyperlinkReplacementToken ,4,0,0,2,13,10,3.25,9,6,2.25,4,4,1,32.7143,7.84615,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToHtmlTask ,15,2,0,2,219,52,14.6,119,49,7.93333,100,39,6.66667,32.7143,15.3816,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::AbstractTaskHyperlinkDetector ,3,0,0,1,3,3,1,9,6,3,-6,0,-2,22.2857,0.285714,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::LegendElement ,4,0,0,2,18,13,4.5,2,1,0.5,16,13,4,43.7143,9.24603,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::CssStyleFieldEditor ,5,1,2,1,9,4,1.8,8,3,1.6,1,1,0.2,16.5714,7.49206,1,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentPreviewPage ,4,0,0,1,6,3,1.5,6,6,1.5,0,3,0,14.7143,2.95238,3,3,0,0,0, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::ShowInTargetBridge ,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Messages ,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0,19.8571,2,1,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::SimplePhraseModifier ,2,0,0,1,8,8,4,8,8,4,0,0,0,32.7143,1.71429,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::GroupedPresentation ,4,0,0,3,9,5,2.25,5,3,1.25,4,4,1,81,45.1587,0,0,0,0,0, 
org::eclipse::mylyn::internal::commons::ui::ColorCanvas ,3,0,0,1,6,5,2,2,1,0.666667,4,4,1.33333,45.8571,19.3095,0,0,0,0,0, 
org::eclipse::mylyn::zest::layouts::algorithms::TreeLayoutAlgorithm ,6,1,1,2,45,26,7.5,24,13,4,21,13,3.5,184.857,78.5206,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::editors::AttributeEditorFactory ,12,0,0,3,101,26,8.41667,24,13,2,77,25,6.41667,45.8571,16.5106,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::Selector ,1,0,1,1,0,0,0,0,0,0,0,0,0,7.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorter ,1,0,0,1,0,0,0,0,0,0,0,0,0,8.28571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerCustomQueryPage ,2,0,0,2,0,0,0,1,1,0.5,-1,0,-0.5,6.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet2 ,1,0,0,1,0,0,0,0,0,0,0,0,0,80.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::ui::WindowChangeMonitor ,8,0,0,2,21,8,2.625,23,10,2.875,-2,6,-0.25,90.7143,42.2857,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::ui::PreferenceChangeMonitor ,7,0,0,2,8,4,1.14286,12,4,1.71429,-4,3,-0.571429,90.7143,53.4821,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::TaskWorkingSetAction ,21,0,0,2,281,44,13.381,366,166,17.4286,-85,38,-4.04762,91.5714,4.98576,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::BrowserPreviewViewer ,2,0,0,1,7,7,3.5,7,7,3.5,0,0,0,21.5714,7,2,2,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::TasksUiMessages ,5,0,0,2,7,4,1.4,4,1,0.8,3,3,0.6,74.7143,48.3673,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::search::OpenSearchResultAction ,18,0,0,3,33,5,1.83333,47,11,2.61111,-14,4,-0.777778,135.429,53.013,0,0,0,0,0, 
org::xplanner::soap::NoteData ,6,0,0,2,261,257,43.5,286,282,47.6667,-25,0,-4.16667,93.7143,38.9743,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,14.8571,0,1,1,0,0,0, 
org::eclipse::mylyn::internal::jira::core::service::JiraTimeFormat ,1,0,0,1,0,0,0,0,0,0,0,0,0,2.71429,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::util::OutlineItemWorkbenchAdapter ,2,0,0,1,5,5,2.5,1,1,0.5,4,4,2,8.57143,0,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::markup::MarkupLanguage ,12,1,0,2,269,119,22.4167,164,80,13.6667,105,73,8.75,32.7143,14.3335,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::externalization::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,14.7143,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::SelectorRule ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorSummaryPart ,23,0,0,2,307,74,13.3478,432,176,18.7826,-125,58,-5.43478,61.2857,11.966,2,1,1,0,0, 
org::eclipse::mylyn::wikitext::core::parser::builder::RecordingDocumentBuilder ,3,0,0,1,21,20,7,13,12,4.33333,8,8,2.66667,32.7143,1.71429,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::editors::TaskEditorPartDescriptor ,5,0,0,2,29,21,5.8,54,40,10.8,-25,3,-5,42.8571,3.7931,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::ui::JiraIssueEditorInput ,3,0,0,1,1,1,0.333333,0,0,0,1,1,0.333333,147.857,23.8571,0,0,0,0,0, 
